year_id,date_game,team_id,opp_id,game_location,game_result,home,win,score_diff
1978,12/10/1977,NOJ,DET,A,L,0,0,-18
1978,12/10/1977,DET,NOJ,H,W,1,1,18
1978,12/10/1977,IND,PHI,H,W,1,1,6
1978,12/10/1977,PHI,IND,A,L,0,0,-6
1978,12/10/1977,KCK,GSW,H,L,1,0,-5
1978,12/10/1977,GSW,KCK,A,W,0,1,5
1978,12/10/1977,NYK,POR,H,L,1,0,-1
1978,12/10/1977,POR,NYK,A,W,0,1,1
1978,12/10/1977,PHO,HOU,H,W,1,1,17
1978,12/10/1977,HOU,PHO,A,L,0,0,-17
1978,12/11/1977,LAL,BUF,H,W,1,1,5
1978,12/11/1977,BUF,LAL,A,L,0,0,-5
1978,12/11/1977,HOU,SEA,A,L,0,0,-32
1978,12/11/1977,SEA,HOU,H,W,1,1,32
1978,12/11/1977,WSB,NJN,H,L,1,0,-11
1978,12/11/1977,NJN,WSB,A,W,0,1,11
1978,12/13/1977,NJN,BOS,A,L,0,0,-14
1978,12/13/1977,BOS,NJN,H,W,1,1,14
1978,12/13/1977,CHI,DEN,H,W,1,1,3
1978,12/13/1977,DEN,CHI,A,L,0,0,-3
1978,12/13/1977,CLE,SEA,H,W,1,1,12
1978,12/13/1977,SEA,CLE,A,L,0,0,-12
1978,12/13/1977,MIL,PHI,H,W,1,1,12
1978,12/13/1977,PHI,MIL,A,L,0,0,-12
1978,12/13/1977,LAL,NOJ,A,L,0,0,-23
1978,12/13/1977,NOJ,LAL,H,W,1,1,23
1978,12/13/1977,ATL,NYK,A,L,0,0,-1
1978,12/13/1977,NYK,ATL,H,W,1,1,1
1978,12/13/1977,BUF,POR,A,L,0,0,-3
1978,12/13/1977,POR,BUF,H,W,1,1,3
1978,12/13/1977,GSW,WSB,A,L,0,0,-6
1978,12/13/1977,WSB,GSW,H,W,1,1,6
1978,12/14/1977,SEA,DET,A,W,0,1,10
1978,12/14/1977,DET,SEA,H,L,1,0,-10
1978,12/14/1977,LAL,HOU,A,W,0,1,22
1978,12/14/1977,HOU,LAL,H,L,1,0,-22
1978,12/14/1977,IND,NYK,H,L,1,0,-3
1978,12/14/1977,NYK,IND,A,W,0,1,3
1978,12/14/1977,DEN,KCK,A,L,0,0,-26
1978,12/14/1977,KCK,DEN,H,W,1,1,26
1978,12/14/1977,GSW,NJN,A,L,0,0,-4
1978,12/14/1977,NJN,GSW,H,W,1,1,4
1978,12/14/1977,ATL,PHI,A,W,0,1,9
1978,12/14/1977,PHI,ATL,H,L,1,0,-9
1978,12/14/1977,PHO,BUF,H,W,1,1,10
1978,12/14/1977,BUF,PHO,A,L,0,0,-10
1978,12/14/1977,SAS,CHI,H,W,1,1,8
1978,12/14/1977,CHI,SAS,A,L,0,0,-8
1978,12/16/1977,SAS,ATL,A,L,0,0,-16
1978,12/16/1977,ATL,SAS,H,W,1,1,16
1978,12/16/1977,GSW,BOS,A,L,0,0,-5
1978,12/16/1977,BOS,GSW,H,W,1,1,5
1978,12/16/1977,PHI,CHI,A,L,0,0,-5
1978,12/16/1977,CHI,PHI,H,W,1,1,5
1978,12/16/1977,WSB,DEN,A,W,0,1,5
1978,12/16/1977,DEN,WSB,H,L,1,0,-5
1978,12/16/1977,DET,IND,A,L,0,0,-8
1978,12/16/1977,IND,DET,H,W,1,1,8
1978,12/16/1977,SEA,LAL,A,W,0,1,8
1978,12/16/1977,LAL,SEA,H,L,1,0,-8
1978,12/16/1977,MIL,NYK,H,W,1,1,2
1978,12/16/1977,NYK,MIL,A,L,0,0,-2
1978,12/16/1977,CLE,NJN,A,L,0,0,-10
1978,12/16/1977,NJN,CLE,H,W,1,1,10
1978,12/16/1977,PHO,NOJ,A,W,0,1,13
1978,12/16/1977,NOJ,PHO,H,L,1,0,-13
1978,12/17/1977,DET,BUF,H,L,1,0,-4
1978,12/17/1977,BUF,DET,A,W,0,1,4
1978,12/17/1977,HOU,PHO,H,L,1,0,-4
1978,12/17/1977,PHO,HOU,A,W,0,1,4
1978,12/17/1977,NOJ,KCK,A,L,0,0,-22
1978,12/17/1977,KCK,NOJ,H,W,1,1,22
1978,12/17/1977,CHI,NYK,A,L,0,0,-9
1978,12/17/1977,NYK,CHI,H,W,1,1,9
1978,12/17/1977,PHI,CLE,H,W,1,1,13
1978,12/17/1977,CLE,PHI,A,L,0,0,-13
1978,12/17/1977,POR,WSB,H,W,1,1,13
1978,12/17/1977,WSB,POR,A,L,0,0,-13
1978,12/18/1977,ATL,PHO,H,W,1,1,5
1978,12/18/1977,PHO,ATL,A,L,0,0,-5
1978,12/18/1977,CLE,GSW,H,W,1,1,6
1978,12/18/1977,GSW,CLE,A,L,0,0,-6
1978,12/18/1977,IND,KCK,A,L,0,0,-1
1978,12/18/1977,KCK,IND,H,W,1,1,1
1978,12/18/1977,BOS,LAL,A,L,0,0,-7
1978,12/18/1977,LAL,BOS,H,W,1,1,7
1978,12/18/1977,BUF,MIL,A,L,0,0,-11
1978,12/18/1977,MIL,BUF,H,W,1,1,11
1978,12/18/1977,DET,NOJ,A,W,0,1,9
1978,12/18/1977,NOJ,DET,H,L,1,0,-9
1978,12/18/1977,SEA,WSB,H,W,1,1,2
1978,12/18/1977,WSB,SEA,A,L,0,0,-2
1978,12/20/1977,HOU,BUF,A,L,0,0,-6
1978,12/20/1977,BUF,HOU,H,W,1,1,6
1978,12/20/1977,ATL,CHI,A,L,0,0,-8
1978,12/20/1977,CHI,ATL,H,W,1,1,8
1978,12/20/1977,LAL,WSB,H,W,1,1,5
1978,12/20/1977,WSB,LAL,A,L,0,0,-5
1978,12/20/1977,NYK,PHO,H,L,1,0,-11
1978,12/20/1977,PHO,NYK,A,W,0,1,11
1978,12/20/1977,BOS,POR,A,L,0,0,-5
1978,12/20/1977,POR,BOS,H,W,1,1,5
1978,12/20/1977,SAS,DET,H,L,1,0,-1
1978,12/20/1977,DET,SAS,A,W,0,1,1
1978,12/20/1977,DEN,SEA,A,L,0,0,-5
1978,12/20/1977,SEA,DEN,H,W,1,1,5
1978,12/21/1977,GSW,BOS,H,W,1,1,5
1978,12/21/1977,BOS,GSW,A,L,0,0,-5
1978,12/21/1977,IND,ATL,H,W,1,1,11
1978,12/21/1977,ATL,IND,A,L,0,0,-11
1978,12/21/1977,SAS,MIL,A,L,0,0,-24
1978,12/21/1977,MIL,SAS,H,W,1,1,24
1978,12/21/1977,NJN,HOU,H,L,1,0,-10
1978,12/21/1977,HOU,NJN,A,W,0,1,10
1978,12/21/1977,PHO,PHI,A,L,0,0,-6
1978,12/21/1977,PHI,PHO,H,W,1,1,6
1978,12/22/1977,CLE,NYK,H,W,1,1,12
1978,12/22/1977,NYK,CLE,A,L,0,0,-12
1978,12/22/1977,DET,MIL,H,W,1,1,16
1978,12/22/1977,MIL,DET,A,L,0,0,-16
1978,12/22/1977,KCK,CHI,H,W,1,1,3
1978,12/22/1977,CHI,KCK,A,L,0,0,-3
1978,12/22/1977,NJN,NOJ,A,L,0,0,-21
1978,12/22/1977,NOJ,NJN,H,W,1,1,21
1978,12/22/1977,SEA,BOS,H,W,1,1,33
1978,12/22/1977,BOS,SEA,A,L,0,0,-33
1978,12/23/1977,CHI,DET,H,L,1,0,-1
1978,12/23/1977,DET,CHI,A,W,0,1,1
1978,12/23/1977,DEN,GSW,A,L,0,0,-5
1978,12/23/1977,GSW,DEN,H,W,1,1,5
1978,12/23/1977,MIL,ATL,H,L,1,0,-16
1978,12/23/1977,ATL,MIL,A,W,0,1,16
1978,12/23/1977,BUF,NJN,A,L,0,0,-1
1978,12/23/1977,NJN,BUF,H,W,1,1,1
1978,12/23/1977,BOS,PHO,A,L,0,0,-19
1978,12/23/1977,PHO,BOS,H,W,1,1,19
1978,12/23/1977,POR,LAL,H,W,1,1,10
1978,12/23/1977,LAL,POR,A,L,0,0,-10
1978,12/23/1977,HOU,SAS,A,L,0,0,-6
1978,12/23/1977,SAS,HOU,H,W,1,1,6
1978,12/25/1977,CLE,BUF,H,W,1,1,6
1978,12/25/1977,BUF,CLE,A,L,0,0,-6
1978,12/25/1977,MIL,KCK,A,W,0,1,9
1978,12/25/1977,KCK,MIL,H,L,1,0,-9
1978,12/25/1977,SAS,NOJ,A,W,0,1,10
1978,12/25/1977,NOJ,SAS,H,L,1,0,-10
1978,12/25/1977,NYK,PHI,H,W,1,1,3
1978,12/25/1977,PHI,NYK,A,L,0,0,-3
1978,12/25/1977,POR,GSW,H,W,1,1,12
1978,12/25/1977,GSW,POR,A,L,0,0,-12
1978,12/25/1977,SEA,LAL,H,L,1,0,-15
1978,12/25/1977,LAL,SEA,A,W,0,1,15
1978,12/25/1977,WSB,ATL,H,W,1,1,7
1978,12/25/1977,ATL,WSB,A,L,0,0,-7
1978,12/26/1977,WSB,ATL,A,W,0,1,7
1978,12/26/1977,ATL,WSB,H,L,1,0,-7
1978,12/26/1977,DEN,PHO,H,W,1,1,19
1978,12/26/1977,PHO,DEN,A,L,0,0,-19
1978,12/26/1977,DET,BOS,H,W,1,1,22
1978,12/26/1977,BOS,DET,A,L,0,0,-22
1978,12/26/1977,KCK,HOU,A,L,0,0,-14
1978,12/26/1977,HOU,KCK,H,W,1,1,14
1978,12/27/1977,BUF,MIL,H,L,1,0,-3
1978,12/27/1977,MIL,BUF,A,W,0,1,3
1978,12/27/1977,CHI,POR,H,W,1,1,9
1978,12/27/1977,POR,CHI,A,L,0,0,-9
1978,12/27/1977,NOJ,CLE,A,W,0,1,11
1978,12/27/1977,CLE,NOJ,H,L,1,0,-11
1978,12/27/1977,LAL,GSW,A,W,0,1,41
1978,12/27/1977,GSW,LAL,H,L,1,0,-41
1978,12/27/1977,PHO,SEA,H,W,1,1,26
1978,12/27/1977,SEA,PHO,A,L,0,0,-26
1978,12/27/1977,SAS,IND,H,L,1,0,-7
1978,12/27/1977,IND,SAS,A,W,0,1,7
1978,12/28/1977,IND,ATL,A,L,0,0,-7
1978,12/28/1977,ATL,IND,H,W,1,1,7
1978,12/28/1977,DEN,GSW,H,W,1,1,22
1978,12/28/1977,GSW,DEN,A,L,0,0,-22
1978,12/28/1977,POR,DET,A,W,0,1,5
1978,12/28/1977,DET,POR,H,L,1,0,-5
1978,12/28/1977,PHI,CHI,H,W,1,1,4
1978,12/28/1977,CHI,PHI,A,L,0,0,-4
1978,12/28/1977,BUF,WSB,A,L,0,0,-19
1978,12/28/1977,WSB,BUF,H,W,1,1,19
1978,12/29/1977,HOU,CLE,H,W,1,1,5
1978,12/29/1977,CLE,HOU,A,L,0,0,-5
1978,12/29/1977,BOS,MIL,A,W,0,1,9
1978,12/29/1977,MIL,BOS,H,L,1,0,-9
1978,12/29/1977,NJN,NYK,H,L,1,0,-8
1978,12/29/1977,NYK,NJN,A,W,0,1,8
1978,12/29/1977,KCK,PHO,A,L,0,0,-6
1978,12/29/1977,PHO,KCK,H,W,1,1,6
1978,12/30/1977,ATL,DEN,H,L,1,0,-2
1978,12/30/1977,DEN,ATL,A,W,0,1,2
1978,12/30/1977,DET,BUF,A,W,0,1,16
1978,12/30/1977,BUF,DET,H,L,1,0,-16
1978,12/30/1977,BOS,CHI,A,L,0,0,-5
1978,12/30/1977,CHI,BOS,H,W,1,1,5
1978,12/30/1977,GSW,POR,H,L,1,0,-9
1978,12/30/1977,POR,GSW,A,W,0,1,9
1978,12/30/1977,HOU,IND,A,L,0,0,-1
1978,12/30/1977,IND,HOU,H,W,1,1,1
1978,12/30/1977,KCK,LAL,A,L,0,0,-10
1978,12/30/1977,LAL,KCK,H,W,1,1,10
1978,12/30/1977,NOJ,NYK,A,L,0,0,-2
1978,12/30/1977,NYK,NOJ,H,W,1,1,2
1978,12/30/1977,WSB,PHI,A,L,0,0,-7
1978,12/30/1977,PHI,WSB,H,W,1,1,7
1978,12/30/1977,SAS,CLE,H,W,1,1,21
1978,12/30/1977,CLE,SAS,A,L,0,0,-21
1978,12/30/1977,SEA,PHO,H,W,1,1,11
1978,12/30/1977,PHO,SEA,A,L,0,0,-11
1978,1/1/1978,CLE,NYK,A,L,0,0,-9
1978,1/1/1978,NYK,CLE,H,W,1,1,9
1978,1/1/1978,KCK,POR,A,L,0,0,-5
1978,1/1/1978,POR,KCK,H,W,1,1,5
1978,1/1/1978,CHI,SEA,A,L,0,0,-18
1978,1/1/1978,SEA,CHI,H,W,1,1,18
1978,1/3/1978,ATL,DET,H,L,1,0,-3
1978,1/3/1978,DET,ATL,A,W,0,1,3
1978,1/3/1978,PHO,MIL,A,W,0,1,22
1978,1/3/1978,MIL,PHO,H,L,1,0,-22
1978,1/3/1978,NOJ,IND,H,L,1,0,-1
1978,1/3/1978,IND,NOJ,A,W,0,1,1
1978,1/3/1978,LAL,NYK,A,W,0,1,3
1978,1/3/1978,NYK,LAL,H,L,1,0,-3
1978,1/3/1978,POR,CHI,H,W,1,1,2
1978,1/3/1978,CHI,POR,A,L,0,0,-2
1978,1/3/1978,WSB,DEN,H,L,1,0,-1
1978,1/3/1978,DEN,WSB,A,W,0,1,1
1978,1/4/1978,BUF,LAL,H,W,1,1,1
1978,1/4/1978,LAL,BUF,A,L,0,0,-1
1978,1/4/1978,DET,ATL,H,W,1,1,14
1978,1/4/1978,ATL,DET,A,L,0,0,-14
1978,1/4/1978,GSW,CHI,H,W,1,1,21
1978,1/4/1978,CHI,GSW,A,L,0,0,-21
1978,1/4/1978,IND,HOU,A,L,0,0,-8
1978,1/4/1978,HOU,IND,H,W,1,1,8
1978,1/4/1978,PHO,NJN,A,L,0,0,-32
1978,1/4/1978,NJN,PHO,H,W,1,1,32
1978,1/4/1978,CLE,PHI,A,L,0,0,-15
1978,1/4/1978,PHI,CLE,H,W,1,1,15
1978,1/4/1978,DEN,SAS,A,W,0,1,5
1978,1/4/1978,SAS,DEN,H,L,1,0,-5
1978,1/4/1978,KCK,SEA,A,L,0,0,-6
1978,1/4/1978,SEA,KCK,H,W,1,1,6
1978,1/5/1978,BOS,PHO,H,L,1,0,-10
1978,1/5/1978,PHO,BOS,A,W,0,1,10
1978,1/5/1978,NJN,CLE,A,L,0,0,-16
1978,1/5/1978,CLE,NJN,H,W,1,1,16
1978,1/5/1978,NOJ,MIL,A,W,0,1,7
1978,1/5/1978,MIL,NOJ,H,L,1,0,-7
1978,1/6/1978,CHI,NYK,H,L,1,0,-2
1978,1/6/1978,NYK,CHI,A,W,0,1,2
1978,1/6/1978,GSW,DET,H,W,1,1,1
1978,1/6/1978,DET,GSW,A,L,0,0,-1
1978,1/6/1978,MIL,HOU,A,W,0,1,2
1978,1/6/1978,HOU,MIL,H,L,1,0,-2
1978,1/6/1978,SAS,NJN,A,W,0,1,5
1978,1/6/1978,NJN,SAS,H,L,1,0,-5
1978,1/6/1978,ATL,NOJ,A,L,0,0,-2
1978,1/6/1978,NOJ,ATL,H,W,1,1,2
1978,1/6/1978,PHI,LAL,H,W,1,1,13
1978,1/6/1978,LAL,PHI,A,L,0,0,-13
1978,1/6/1978,WSB,IND,H,W,1,1,32
1978,1/6/1978,IND,WSB,A,L,0,0,-32
1978,1/7/1978,HOU,ATL,A,L,0,0,-23
1978,1/7/1978,ATL,HOU,H,W,1,1,23
1978,1/7/1978,PHO,BUF,A,W,0,1,10
1978,1/7/1978,BUF,PHO,H,L,1,0,-10
1978,1/7/1978,SAS,CLE,A,W,0,1,2
1978,1/7/1978,CLE,SAS,H,L,1,0,-2
1978,1/7/1978,KCK,NYK,H,L,1,0,-7
1978,1/7/1978,NYK,KCK,A,W,0,1,7
1978,1/7/1978,DET,POR,A,L,0,0,-4
1978,1/7/1978,POR,DET,H,W,1,1,4
1978,1/8/1978,DEN,CHI,H,W,1,1,5
1978,1/8/1978,CHI,DEN,A,L,0,0,-5
1978,1/8/1978,IND,LAL,H,W,1,1,1
1978,1/8/1978,LAL,IND,A,L,0,0,-1
1978,1/8/1978,KCK,MIL,A,L,0,0,-10
1978,1/8/1978,MIL,KCK,H,W,1,1,10
1978,1/8/1978,WSB,NJN,A,W,0,1,1
1978,1/8/1978,NJN,WSB,H,L,1,0,-1
1978,1/8/1978,BOS,PHI,A,L,0,0,-3
1978,1/8/1978,PHI,BOS,H,W,1,1,3
1978,1/8/1978,POR,NOJ,H,W,1,1,22
1978,1/8/1978,NOJ,POR,A,L,0,0,-22
1978,1/8/1978,GSW,SEA,A,L,0,0,-8
1978,1/8/1978,SEA,GSW,H,W,1,1,8
1978,1/10/1978,LAL,CHI,A,L,0,0,-4
1978,1/10/1978,CHI,LAL,H,W,1,1,4
1978,1/10/1978,NOJ,DEN,A,L,0,0,-5
1978,1/10/1978,DEN,NOJ,H,W,1,1,5
1978,1/10/1978,MIL,IND,H,W,1,1,22
1978,1/10/1978,IND,MIL,A,L,0,0,-22
1978,1/10/1978,HOU,PHI,A,L,0,0,-15
1978,1/10/1978,PHI,HOU,H,W,1,1,15
1978,1/10/1978,POR,NYK,H,W,1,1,13
1978,1/10/1978,NYK,POR,A,L,0,0,-13
1978,1/10/1978,KCK,WSB,A,L,0,0,-8
1978,1/10/1978,WSB,KCK,H,W,1,1,8
1978,1/11/1978,ATL,WSB,H,W,1,1,5
1978,1/11/1978,WSB,ATL,A,L,0,0,-5
1978,1/11/1978,HOU,BOS,A,L,0,0,-3
1978,1/11/1978,BOS,HOU,H,W,1,1,3
1978,1/11/1978,LAL,KCK,A,L,0,0,-8
1978,1/11/1978,KCK,LAL,H,W,1,1,8
1978,1/11/1978,NJN,GSW,H,L,1,0,-11
1978,1/11/1978,GSW,NJN,A,W,0,1,11
1978,1/11/1978,PHO,NOJ,H,W,1,1,43
1978,1/11/1978,NOJ,PHO,A,L,0,0,-43
1978,1/11/1978,MIL,SAS,A,L,0,0,-24
1978,1/11/1978,SAS,MIL,H,W,1,1,24
1978,1/11/1978,DET,SEA,A,L,0,0,-6
1978,1/11/1978,SEA,DET,H,W,1,1,6
1978,1/12/1978,IND,BUF,A,L,0,0,-19
1978,1/12/1978,BUF,IND,H,W,1,1,19
1978,1/12/1978,DEN,HOU,A,W,0,1,3
1978,1/12/1978,HOU,DEN,H,L,1,0,-3
1978,1/13/1978,ATL,SAS,H,L,1,0,-6
1978,1/13/1978,SAS,ATL,A,W,0,1,6
1978,1/13/1978,BOS,NJN,H,W,1,1,3
1978,1/13/1978,NJN,BOS,A,L,0,0,-3
1978,1/13/1978,MIL,CHI,A,L,0,0,-17
1978,1/13/1978,CHI,MIL,H,W,1,1,17
1978,1/13/1978,NYK,GSW,A,L,0,0,-13
1978,1/13/1978,GSW,NYK,H,W,1,1,13
1978,1/13/1978,IND,KCK,H,W,1,1,2
1978,1/13/1978,KCK,IND,A,L,0,0,-2
1978,1/13/1978,PHI,BUF,H,W,1,1,25
1978,1/13/1978,BUF,PHI,A,L,0,0,-25
1978,1/13/1978,DET,PHO,A,L,0,0,-11
1978,1/13/1978,PHO,DET,H,W,1,1,11
1978,1/13/1978,CLE,SEA,A,L,0,0,-6
1978,1/13/1978,SEA,CLE,H,W,1,1,6
1978,1/13/1978,POR,WSB,A,L,0,0,-9
1978,1/13/1978,WSB,POR,H,W,1,1,9
1978,1/14/1978,WSB,BUF,A,L,0,0,-37
1978,1/14/1978,BUF,WSB,H,W,1,1,37
1978,1/14/1978,LAL,DEN,A,L,0,0,-11
1978,1/14/1978,DEN,LAL,H,W,1,1,11
1978,1/14/1978,NOJ,GSW,A,W,0,1,7
1978,1/14/1978,GSW,NOJ,H,L,1,0,-7
1978,1/14/1978,SAS,HOU,A,L,0,0,-11
1978,1/14/1978,HOU,SAS,H,W,1,1,11
1978,1/14/1978,KCK,ATL,H,W,1,1,9
1978,1/14/1978,ATL,KCK,A,L,0,0,-9
1978,1/14/1978,NJN,PHI,H,L,1,0,-16
1978,1/14/1978,PHI,NJN,A,W,0,1,16
1978,1/15/1978,POR,BOS,A,W,0,1,4
1978,1/15/1978,BOS,POR,H,L,1,0,-4
1978,1/15/1978,DET,CHI,H,L,1,0,-6
1978,1/15/1978,CHI,DET,A,W,0,1,6
1978,1/15/1978,PHO,CLE,H,W,1,1,9
1978,1/15/1978,CLE,PHO,A,L,0,0,-9
1978,1/15/1978,SEA,NYK,H,W,1,1,6
1978,1/15/1978,NYK,SEA,A,L,0,0,-6
1978,1/16/1978,IND,NJN,H,W,1,1,8
1978,1/16/1978,NJN,IND,A,L,0,0,-8
1978,1/17/1978,KCK,ATL,A,L,0,0,-21
1978,1/17/1978,ATL,KCK,H,W,1,1,21
1978,1/17/1978,POR,BUF,A,W,0,1,2
1978,1/17/1978,BUF,POR,H,L,1,0,-2
1978,1/17/1978,IND,CHI,A,L,0,0,-1
1978,1/17/1978,CHI,IND,H,W,1,1,1
1978,1/17/1978,CLE,DEN,A,L,0,0,-15
1978,1/17/1978,DEN,CLE,H,W,1,1,15
1978,1/17/1978,NYK,LAL,A,L,0,0,-13
1978,1/17/1978,LAL,NYK,H,W,1,1,13
1978,1/17/1978,MIL,NJN,H,W,1,1,10
1978,1/17/1978,NJN,MIL,A,L,0,0,-10
1978,1/17/1978,HOU,NOJ,A,L,0,0,-4
1978,1/17/1978,NOJ,HOU,H,W,1,1,4
1978,1/17/1978,SAS,SEA,H,W,1,1,6
1978,1/17/1978,SEA,SAS,A,L,0,0,-6
1978,1/18/1978,NOJ,ATL,A,W,0,1,2
1978,1/18/1978,ATL,NOJ,H,L,1,0,-2
1978,1/18/1978,BOS,MIL,H,W,1,1,14
1978,1/18/1978,MIL,BOS,A,L,0,0,-14
1978,1/18/1978,DET,BUF,H,W,1,1,13
1978,1/18/1978,BUF,DET,A,L,0,0,-13
1978,1/18/1978,GSW,WSB,H,W,1,1,7
1978,1/18/1978,WSB,GSW,A,L,0,0,-7
1978,1/18/1978,HOU,SEA,H,L,1,0,-2
1978,1/18/1978,SEA,HOU,A,W,0,1,2
1978,1/18/1978,SAS,IND,A,W,0,1,13
1978,1/18/1978,IND,SAS,H,L,1,0,-13
1978,1/18/1978,KCK,PHI,H,L,1,0,-20
1978,1/18/1978,PHI,KCK,A,W,0,1,20
1978,1/18/1978,NJN,POR,H,L,1,0,-26
1978,1/18/1978,POR,NJN,A,W,0,1,26
1978,1/19/1978,ATL,CHI,H,L,1,0,-10
1978,1/19/1978,CHI,ATL,A,W,0,1,10
1978,1/19/1978,CLE,PHI,H,W,1,1,8
1978,1/19/1978,PHI,CLE,A,L,0,0,-8
1978,1/19/1978,MIL,DEN,H,W,1,1,5
1978,1/19/1978,DEN,MIL,A,L,0,0,-5
1978,1/19/1978,PHO,NYK,H,W,1,1,20
1978,1/19/1978,NYK,PHO,A,L,0,0,-20
1978,1/20/1978,PHO,GSW,A,L,0,0,-15
1978,1/20/1978,GSW,PHO,H,W,1,1,15
1978,1/20/1978,DET,HOU,A,L,0,0,-10
1978,1/20/1978,HOU,DET,H,W,1,1,10
1978,1/20/1978,LAL,WSB,H,W,1,1,22
1978,1/20/1978,WSB,LAL,A,L,0,0,-22
1978,1/20/1978,POR,NOJ,A,L,0,0,-1
1978,1/20/1978,NOJ,POR,H,W,1,1,1
1978,1/20/1978,SAS,IND,H,W,1,1,30
1978,1/20/1978,IND,SAS,A,L,0,0,-30
1978,1/21/1978,ATL,IND,H,W,1,1,11
1978,1/21/1978,IND,ATL,A,L,0,0,-11
1978,1/22/1978,SEA,BOS,A,W,0,1,11
1978,1/22/1978,BOS,SEA,H,L,1,0,-11
1978,1/22/1978,ATL,CLE,A,L,0,0,-4
1978,1/22/1978,CLE,ATL,H,W,1,1,4
1978,1/22/1978,NYK,DEN,A,W,0,1,2
1978,1/22/1978,DEN,NYK,H,L,1,0,-2
1978,1/22/1978,IND,BUF,H,W,1,1,9
1978,1/22/1978,BUF,IND,A,L,0,0,-9
1978,1/22/1978,LAL,HOU,H,W,1,1,5
1978,1/22/1978,HOU,LAL,A,L,0,0,-5
1978,1/22/1978,CHI,MIL,A,L,0,0,-22
1978,1/22/1978,MIL,CHI,H,W,1,1,22
1978,1/22/1978,NJN,KCK,H,L,1,0,-8
1978,1/22/1978,KCK,NJN,A,W,0,1,8
1978,1/22/1978,NOJ,DET,H,W,1,1,3
1978,1/22/1978,DET,NOJ,A,L,0,0,-3
1978,1/22/1978,GSW,PHI,A,L,0,0,-12
1978,1/22/1978,PHI,GSW,H,W,1,1,12
1978,1/22/1978,WSB,PHO,A,L,0,0,-13
1978,1/22/1978,PHO,WSB,H,W,1,1,13
1978,1/22/1978,SAS,POR,H,W,1,1,11
1978,1/22/1978,POR,SAS,A,L,0,0,-11
1978,1/24/1978,CHI,DEN,H,W,1,1,17
1978,1/24/1978,DEN,CHI,A,L,0,0,-17
1978,1/24/1978,CLE,IND,A,W,0,1,4
1978,1/24/1978,IND,CLE,H,L,1,0,-4
1978,1/24/1978,POR,KCK,A,W,0,1,23
1978,1/24/1978,KCK,POR,H,L,1,0,-23
1978,1/24/1978,PHI,LAL,A,L,0,0,-15
1978,1/24/1978,LAL,PHI,H,W,1,1,15
1978,1/24/1978,NOJ,BOS,H,W,1,1,5
1978,1/24/1978,BOS,NOJ,A,L,0,0,-5
1978,1/24/1978,GSW,NYK,A,L,0,0,-2
1978,1/24/1978,NYK,GSW,H,W,1,1,2
1978,1/24/1978,DET,WSB,A,W,0,1,3
1978,1/24/1978,WSB,DET,H,L,1,0,-3
1978,1/25/1978,BUF,DEN,A,L,0,0,-2
1978,1/25/1978,DEN,BUF,H,W,1,1,2
1978,1/25/1978,GSW,DET,A,L,0,0,-4
1978,1/25/1978,DET,GSW,H,W,1,1,4
1978,1/25/1978,PHO,HOU,H,W,1,1,22
1978,1/25/1978,HOU,PHO,A,L,0,0,-22
1978,1/25/1978,SAS,BOS,H,W,1,1,10
1978,1/25/1978,BOS,SAS,A,L,0,0,-10
1978,1/25/1978,SEA,PHI,H,L,1,0,-3
1978,1/25/1978,PHI,SEA,A,W,0,1,3
1978,1/26/1978,NYK,KCK,H,W,1,1,7
1978,1/26/1978,KCK,NYK,A,L,0,0,-7
1978,1/26/1978,NJN,POR,A,L,0,0,-35
1978,1/26/1978,POR,NJN,H,W,1,1,35
1978,1/26/1978,WSB,CHI,H,W,1,1,28
1978,1/26/1978,CHI,WSB,A,L,0,0,-28
1978,1/27/1978,ATL,NYK,H,W,1,1,9
1978,1/27/1978,NYK,ATL,A,L,0,0,-9
1978,1/27/1978,GSW,BUF,A,W,0,1,7
1978,1/27/1978,BUF,GSW,H,L,1,0,-7
1978,1/27/1978,HOU,DEN,A,L,0,0,-5
1978,1/27/1978,DEN,HOU,H,W,1,1,5
1978,1/27/1978,LAL,MIL,H,W,1,1,17
1978,1/27/1978,MIL,LAL,A,L,0,0,-17
1978,1/27/1978,KCK,NOJ,A,L,0,0,-17
1978,1/27/1978,NOJ,KCK,H,W,1,1,17
1978,1/27/1978,PHO,PHI,H,W,1,1,9
1978,1/27/1978,PHI,PHO,A,L,0,0,-9
1978,1/27/1978,NJN,SEA,A,L,0,0,-5
1978,1/27/1978,SEA,NJN,H,W,1,1,5
1978,1/28/1978,CLE,DET,H,L,1,0,-10
1978,1/28/1978,DET,CLE,A,W,0,1,10
1978,1/28/1978,CHI,NYK,A,L,0,0,-12
1978,1/28/1978,NYK,CHI,H,W,1,1,12
1978,1/29/1978,ATL,BUF,H,W,1,1,5
1978,1/29/1978,BUF,ATL,A,L,0,0,-5
1978,1/29/1978,GSW,BOS,A,W,0,1,11
1978,1/29/1978,BOS,GSW,H,L,1,0,-11
1978,1/29/1978,DEN,PHI,H,L,1,0,-1
1978,1/29/1978,PHI,DEN,A,W,0,1,1
1978,1/29/1978,CLE,DET,A,L,0,0,-4
1978,1/29/1978,DET,CLE,H,W,1,1,4
1978,1/29/1978,NOJ,IND,A,W,0,1,16
1978,1/29/1978,IND,NOJ,H,L,1,0,-16
1978,1/29/1978,SAS,KCK,A,W,0,1,14
